# HICS rate per initial electron per fs. Initial electron energy 17.5 GeV, 0.9 Pi crossing angle, 800 nm circularly polarised laser
# HICS summed to nmax=Ceiling[10*(1+xi^3)]
# wf(GeV)    xi=0.01			xi=0.1			xi=0.2			xi=0.5			xi=1.0			xi=2.0			xi=5.0
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------
0.001	8.269073893294144e-6	0.0008269050812715734	0.0033075923488636995	0.020671272749266802	0.08266761018224168	0.3303902602313276	2.052774241575175
0.101	8.038008499705847e-6	0.0008035747083709954	0.003211560105044839	0.019953096098161212	0.07814488786280717	0.2880060360952485	1.1964215424231728
0.201	7.81131478993308e-6	0.0007806954583769233	0.0031175060661421785	0.019256074737384957	0.0738981185192104	0.25338852665482525	1.4704244123551566
0.301	7.5891877611818276e-6	0.0007582870620460664	0.003025511809683627	0.018580786721849728	0.06992589300820701	0.22587312203418153	0.7232203863279753
0.401	7.3718297671509095e-6	0.0007363700000673148	0.0029356620951350365	0.0179278415489463	0.06622769871395606	0.20505420857673923	0.8887603634768498
0.501	7.159450817169336e-6	0.0007149655343340173	0.0028480450069477254	0.017297882329219617	0.06280399495494043	0.19079218125119035	0.8789477711524065
0.601	6.952268888914029e-6	0.0006940957406951525	0.0027627521051408394	0.01669158812707672	0.05965629872745906	0.18323473212004263	0.6669472619574456
0.701	6.750510255398106e-6	0.0006737835432648041	0.0026798785838778225	0.016109676486427277	0.056787282281728226	0.1828556061826838	0.6559228850908296
0.801	6.554409826958944e-6	0.0006540527503741374	0.0025995234385280284	0.015552906157605644	0.054200884260089094	0.19051548462957646	0.5463120774017255
0.901	6.364211509016794e-6	0.0006349280922552286	0.0025217896417388764	0.015022080043529226	0.05190243639964219	0.207551662754834	0.5316920448869182
1.001	6.180168576418751e-6	0.0006164352605515684	0.0024467843290809778	0.014518048384825736	0.049898808120946186	0.23590596274124526	0.4710076219790872
1.101	6.002544065229935e-6	0.0005986009497559251	0.0023746189948685554	0.014041712205634922	0.04819857169872179	0.2783041851113323	0.4523398053576082
1.201	5.831611182883543e-6	0.000581452900682521	0.002305409698800606	0.013594027043979677	0.046812191149966126	0.3385058234005038	0.4161620643239117
1.301	5.667653737654644e-6	0.0005650199460871711	0.00223927728411484	0.013176006993033841	0.045752238491658326	0.42165041774605255	0.39590584077303276
1.401	5.5109665884790375e-6	0.0005493320585562093	0.0021763476079967583	0.012788729082319204	0.0450336416289273	0.102779150969987	0.3711218162773949
1.501	5.361856116198771e-6	0.0005344204007927031	0.002116751785040665	0.012433338030875048	0.044673968852679644	0.10580424627258092	0.3529299370219068
1.601	5.22064071738001e-6	0.0005203173784366813	0.0020606264446182947	0.012111051407797738	0.044693755774346124	0.10990607772387875	0.33427149815301144
1.701	5.0876513219173785e-6	0.0005070566955649154	0.002008114003074598	0.01182316523928893	0.04511688153003985	0.11502781921571419	0.31867629792318714
1.801	4.963231935711626e-6	0.0004946734130252439	0.0019593629517392535	0.011571060105526028	0.045971002277750785	0.12093441042705558	0.3037673641240693
1.901	4.8477402097853484e-6	0.00048320400977055897	0.0019145281618174477	0.01135620777533421	0.04728805142641057	0.12711619774809288	0.2904941409279644
2.001	4.741548037284289e-6	0.00047268644736847505	0.0018737712073048159	0.01118017843185771	0.04910481771983774	0.132638251607721	0.2781187293475152
2.101	4.645042179900312e-6	0.0004631602378743475	0.001837260707159538	0.011044648548269767	0.05146361430647808	0.13590785282946463	0.26676513519315725
2.201	4.5586249253465385e-6	0.00045466651526790565	0.0018051726880606307	0.010951409479108812	0.05441305432414776	0.13431827924229472	0.25623065072369217
2.301	4.482714777616249e-6	0.00044724811066720855	0.0017776909691855462	0.010902376840174302	0.05800895139897845	0.12370509755896432	0.24643191263278397
2.401	4.4177471818647995e-6	0.0004409496315481897	0.0017550075705536328	0.010899600758166416	0.062315366898789894	0.09751756946700559	0.23730757028684724
2.501	4.36417528586931e-6	0.0004358175452136381	0.0017373231466053848	0.010945277080530167	0.06740582991486781	0.08183068427232347	0.22876467275396606
2.601	4.322470740144048e-6	0.00043190026677229505	0.0017248474468218008	0.01104175964640643	0.07336476092188984	0.08431397305988453	0.2207628006957584
2.701	4.2931245389215205e-6	0.0004292482519068601	0.0017177998053347476	0.011191573731357837	0.08028913606715335	0.08638268000811518	0.21323946079531444
2.801	4.276647904350443e-6	0.00042791409472921346	0.001716409661639027	0.011397430791812328	0.08829043629359917	0.08765870070571559	0.2061547488136564
2.901	4.273573216413082e-6	0.00042795263104223707	0.0017209171146913328	0.01166224465015778	0.09749693428591848	0.08768950652729049	0.19946836576022964
3.001	4.284454991226509e-6	0.0004294210473503386	0.001731573512871964	0.011989149278374932	0.018370306983561024	0.08600448913588829	0.19314534389335938
3.101	4.309870910565972e-6	0.00043237899598531215	0.001748642082493534	0.01238151835728725	0.01858981858121443	0.08225227247806413	0.18715589561396356
3.201	4.350422905634994e-6	0.0004368887167407151	0.0017723985977689976	0.012842986810262316	0.018845229282862513	0.07649072942979047	0.18147252735049899
3.301	4.406738298306465e-6	0.0004430151654365816	0.0018031320954010068	0.013377474534888648	0.019137358728559168	0.06975688389633085	0.17607124765711168
3.401	4.479471003273669e-6	0.00045082614986732806	0.0018411456372283306	0.013989212584209149	0.01946561110457575	0.0651401534499595	0.17093052039314346
3.501	4.569302794780417e-6	0.00046039247361927813	0.0018867571246651421	0.014682772081015876	0.019827646196910114	0.06523952775821469	0.16603094697123838
3.601	4.676944641847025e-6	0.0004717880882805979	0.0019403001689985606	0.015463096185081023	0.02021896751884262	0.06492675040532556	0.1613551338371147
